137|Khi tham gia giao thông trên đoạn đường không có biển báo “Cự ly tối thiểu giữa hai xe”, với điều kiện mặt đường khô ráo, xe cơ giới đang chạy với tốc độ từ trên 60 km/h đến 80 km/h, người lái xe phải duy trì khoảng cách an toàn với xe đang chạy phía trước tối thiểu là bao nhiêu?|35 m.|55 m.|70 m.|||2|1|0|114|137|1|1|1|1||Khoảng cách an toàn: 60km/h: 35m; 60 đến 80km/h: 55m; 80 đến 100km/h: 70m; 100 đến 120km/h: 100m.
138|Khi tham gia giao thông trên đoạn đường không có biển báo “Cự ly tối thiểu giữa hai xe”, với điều kiện mặt đường khô ráo, xe cơ giới đang chạy với tốc độ từ trên 80 km/h đến 100 km/h, người lái xe phải duy trì khoảng cách an toàn với xe đang chạy phía trước tối thiểu là bao nhiêu?|35 m.|55 m.|70 m.|||4|1|0|115|138|1|1|1|1||Khoảng cách an toàn: 60km/h: 35m; 60 đến 80km/h: 55m; 80 đến 100km/h: 70m; 100 đến 120km/h: 100m.
139|Khi tham gia giao thông trên đoạn đường không có biển báo “Cự ly tối thiểu giữa hai xe”, với điều kiện mặt đường khô ráo, xe cơ giới đang chạy với tốc độ từ trên 100 km/h đến dưới 120 km/h, người lái xe phải duy trì khoảng cách an toàn với xe đang chạy phía trước tối thiểu là bao nhiêu?|55 m.|70 m.|100 m.|||4|1|0|116|139|1|1|1|1||Khoảng cách an toàn: 60km/h: 35m; 60 đến 80km/h: 55m; 80 đến 100km/h: 70m; 100 đến 120km/h: 100m.
140|Khi điều khiển xe chạy với tốc độ dưới 60 km/h, người lái xe phải chủ động điều khiển xe như thế nào để đảm bảo an toàn giao thông?|Chủ động giữ khoảng cách an toàn phù hợp với xe chạy liền trước xe của mình.|Đảm bảo khoảng cách an toàn theo mật độ phương tiện, tình hình giao thông thực tế.|Cả ý 1 và ý 2.|||4|1|73|117|140|1|1|1|1||Khoảng cách an toàn dưới 60km/h: Chủ động và đảm bảo khoảng cách.
141|Người lái xe phải giảm tốc độ thấp hơn tốc độ đến mức cần thiết, chú ý quan sát và chuẩn bị sẵn sàng những tình huống có thế xảy ra để phòng ngừa tai nạn trong các trường hợp nào dưới đây?|Gặp biển báo nguy hiểm trên đường.|Gặp biển chỉ dẫn trên đường.|Gặp biển báo hết mọi lệnh cấm.|Gặp biển báo hết hạn chế tốc độ tối đa cho phép.||1|1|74|118|141|1|1|1|1||Giảm tốc độ, chú ý quan sát khi gặp biển báo nguy hiểm.
142|Người lái xe phải giảm tốc độ, đi sát về bên phải của phần đường xe chạy trong các trường hợp nào dưới đây?|Khi vượt xe khác.|Khi vượt xe khác tại đoạn đường được phép vượt.|Khi xe sau xin vượt và đảm bảo an toàn.|Khi xe sau có tín hiệu vượt bên phải.||4|1|0|119|142|1|1|1|1||Giảm tốc độ, đi sát về bên phải khi xe sau xin vượt.
143|Tại các điểm giao cắt giữa đường bộ và đường sắt, quyền ưu tiên thuộc về loại phương tiện nào dưới đây?|Xe cứu hỏa.|Xe cứu thương.|Phương tiện giao thông đường sắt.|Ô tô, mô tô và xe máy chuyên dùng.||4|1|0|120|143|1|1|1|1|1|Điểm giao cắt đường sắt thì ưu tiên đường sắt.
144|Các phương tiện tham gia giao thông đường bộ (kể cả những xe có quyền ưu tiên) đều phải dừng lại bên phải đường của mình và trước vạch “dừng xe” tại các điểm giao cắt giữa đường bộ và đường sắt khi có báo hiệu dừng nào dưới đây?|Hiệu lệnh của nhân viên gác chắn.|Đèn đỏ sáng nháy, cờ đỏ, biển đỏ.|Còi, chuông kêu, chắn đã đóng.|Tất cả các ý trên.||8|1|75|121|144|1|1|1|1||
145|Trên đoạn đường bộ giao nhau đồng mức với đường sắt, người không có nhiệm vụ có được tự ý mở chắn đường ngang khi chắn đã đóng hay không?|Không được phép.|Được phép nhưng phải đảm bảo an toàn.|Được phép tùy từng hoàn cảnh và điều kiện cụ thể.|||1|1|0|122|145|1|1|1|1|1|
146|Tác dụng của mũ bảo hiểm đối với người ngồi trên xe mô tô hai bánh trong trường hợp xảy ra tai nạn giao thông là gì?|Để làm đẹp.|Để tránh mưa nắng|Để giảm thiểu chấn thương vùng đầu.|Để các loại phương tiện khác dễ quan sát.||4|1|76|123|146|1|1|1|1||
147|Khi điều khiển phương tiện tham gia giao thông, những hành vi nào dưới đây bị nghiêm cấm?|Thay đổi tốc độ của xe trên đường bộ.|Thay đổi tay số của xe trên đường bộ.|Lạng lách, đánh võng trên đường bộ.|||4|1|0|124|147|1|1|1|1|1|
148|Người lái xe phải nhanh chóng giảm tốc độ, tránh hoặc dừng lại sát lề đường bên phải để nhường đường cho các xe nào nêu dưới đây?|Xe chữa cháy, xe quân sự, xe công an, xe cứu thương, xe hộ đê sau khi thực hiện nhiệm vụ khẩn cấp, không có tín hiệu còi, cờ, đèn theo quy định của pháp luật.|Xe chữa cháy, xe quân sự, xe công an, xe cứu thương, xe hộ đê đi làm nhiệm vụ khẩn cấp có tín hiệu còi, cờ, đèn theo quy định của pháp luật.|Xe ô tô, xe máy, đoàn xe đang diễu hành có tổ chức có báo tín hiệu xin vượt bằng còi và đèn.|||2|1|0|125|148|1|1|1|1||Nhường đường cho xe ưu tiên có tín hiệu còi, cờ, đèn.
149|Tại nơi đường giao nhau, người lái xe đang đi trên đường không ưu tiên phải xử lý như thế nào là đúng quy tắc giao thông?|Tăng tốc độ qua đường giao nhau để đi trước xe đi trên đường ưu tiên.|Giảm tốc độ qua đường giao nhau để đi trước xe đi trên đường ưu tiên.|Nhường đường cho xe đi trên đường ưu tiên từ bất kỳ hướng nào tới.|||4|1|0|126|149|1|1|1|1||Xe trên đường không ưu tiên nhường đường cho xe trên đường ưu tiên.
150|Khi xe ô tô, mô tô đến gần vị trí giao nhau giữa đường bộ và đường sắt không có rào chắn, khi đèn tín hiệu màu đỏ đã bật sáng hoặc khi có tiếng chuông báo hiệu, người lái xe xử lý như thế nào?|Giảm tốc độ cho xe vượt qua đường sắt.|Nhanh chóng cho xe vượt qua đường sắt trước khi tàu hỏa tới.|Giảm tốc độ cho xe vượt qua đường sắt trước khi tàu hỏa tới.|Cho xe dừng ngay lại và giữ khoảng cách tối thiểu 5 mét tính từ ray gần nhất.||8|1|77|127|150|1|1|1|1|1|Đứng cách ray đường sắt 5m.
151|Khi điều khiển xe trên đường vòng, khuất tầm nhìn người lái xe cần phải làm gì để đảm bảo an toàn?|Đi đúng làn đường, đúng tốc độ quy định, không được vượt xe khác.|Đi sang làn đường của xe ngược chiều để mở rộng tầm nhìn và vượt xe khác.|Cho xe đi sát bên phải làn đường, bật tín hiệu báo hiệu để vượt bên phải xe khác.|||1|1|0|128|151|1|1|1|1||Không vượt xe khác trên đường vòng, khuất tầm nhìn.
152|Người lái xe phải xử lý như thế nào khi quan sát phía trước thấy người đi bộ đang sang đường tại nơi có vạch đường dành cho người đi bộ để đảm bảo an toàn?|Giảm tốc độ, đi từ từ để vượt qua trước người đi bộ.|Giảm tốc độ, có thể dừng lại nếu cần thiết trước vạch dừng xe để nhường đường cho người đi bộ qua đường.|Tăng tốc độ để vượt qua trước người đi bộ.|||2|1|78|129|152|1|1|1|1||Nơi có vạch kẻ đường dành cho người đi bộ thì nhường đường.
153|Khi muốn lùi xe nhưng không quan sát được phía sau, cần phải làm gì để đảm bảo an toàn?|Phải lùi thật chậm.|Có thể được lùi xe nhưng phải mở cửa xe.|Không được lùi xe.|Bấm còi 3 lần liên tiếp trước khi lùi.||4|1|0|0|153|1|1|1|1|1|Không quan sát được phía sau thì không lùi xe.
154|Người điều khiển phương tiện tham gia giao thông đường bộ phải giảm tốc độ để có thể dừng lại một cách an toàn trong các trường hợp nào dưới đây?|Khi có người đi bộ, xe lăn của người khuyết tật qua đường; đến gần bến xe buýt, điểm dừng đỗ xe có khách đang lên, xuống xe.|Khi điều khiển phương tiện đi qua khu vực trạm kiểm soát tải trọng xe, trạm cảnh sát giao thông, trạm giao dịch thanh toán đối với các phương tiện sử dụng đường bộ.|Cả ý 1 và ý 2.|||4|1|0|130|154|1|1|1|1|1|Giảm tốc độ khi có người đi bộ qua đường và qua trạm cảnh sát giao thông.
155|Tại những đoạn đường không bố trí biển báo hạn chế tốc độ, không bố trí biển báo khoảng cách an toàn tối thiểu giữa hai xe, người điều khiển phương tiện tham gia giao thông phải thực hiện quy định nào dưới đây để đảm bảo an toàn giao thông?|Người điều khiển phương tiện tham gia giao thông không hạn chế tốc độ và khoảng cách an toàn tối thiểu giữa hai xe.|Người điều khiển phương tiện tham gia giao thông không hạn chế tốc độ và khoảng cách an toàn tối thiểu giữa hai xe vào ban đêm.|Người điều khiển phương tiện tham gia giao thông phải nghiêm chỉnh chấp hành quy định về tốc độ, khoảng cách an toàn tối thiểu giữa hai xe.|||4|1|0|131|155|1|1|1|1||Nghiêm chỉnh chấp hành quy định về tốc độ và khoảng cách an toàn.
156|Khi tham gia giao thông trên đường cao tốc, người lái xe, người điều khiển xe máy chuyên dùng phải thực hiện các quy định như thế nào là đúng quy tắc giao thông?|Tuân thủ tốc độ tối đa, tốc độ tối thiểu ghi trên biển báo hiệu đường bộ, sơn kẻ mặt đường trên các làn xe.|Tuân thủ tốc độ tối đa, tốc độ tối thiểu ghi trên biển báo hiệu đường bộ, sơn kẻ mặt đường trên các làn xe chỉ vào ban ngày.|Tuân thủ tốc độ tối đa, tốc độ tối thiểu ghi trên biển báo hiệu đường bộ, sơn kẻ mặt đường trên các làn xe chỉ vào ban đêm.|||1|1|0|0|156|1|1|1|1||Trên cao tốc tuân thủ tốc độ tối thiểu, tối đa và sơn kẻ mặt đường.
157|Theo Luật Giao thông đường bộ, tín hiệu đèn giao thông gồm 3 màu nào dưới đây?|Đỏ - Vàng - Xanh|Cam - Vàng - Xanh.|Vàng - Xanh dương - Xanh lá.|Đỏ - Cam - Xanh.||1|1|79|132|157|1|1|1|1||
158|Tại nơi đường giao nhau, khi đèn điều khiển giao thông có tín hiệu màu vàng, người điều khiển phương tiện giao thông phải chấp hành như thế nào là đúng quy tắc giao thông?|Phải cho xe dừng lại trước vạch dừng, trường hợp đã đi quá vạch dừng hoặc đã quá gần vạch dừng nếu dừng lại thấy nguy hiểm thì được đi tiếp.|Trong trường hợp tín hiệu vàng nhấp nháy là được đi nhưng phải giảm tốc độ, chú ý quan sát nhường đường cho người đi bộ qua đường.|Nhanh chóng tăng tốc độ, vượt qua nút giao và chú ý đảm bảo an toàn.|Cả ý 1 và ý 2.||8|1|80|133|158|1|1|1|1||Đèn vàng dừng lại trước vạch dừng hoặc nhấp nháy thì đi chậm.
159|Để báo hiệu cho xe phía trước biết xe mô tô của bạn muốn vượt, bạn phải có tín hiệu như thế nào dưới đây?|Ra hiệu bằng tay rồi cho xe vượt qua.|Tăng ga mạnh để gây sự chú ý rồi cho xe vượt qua.|Bạn phải có báo hiệu bằng đèn hoặc còi.|||4|1|81|134|159|1|1|1|1||Muốn vượt xe thì phải báo hiệu bằng đèn hoặc còi.
160|Khi tham gia giao thông trên đường cao tốc, người điều khiển phương tiện cơ giới có được dừng, đỗ xe trên phần đường xe chạy hay không?|Được dừng, đỗ.|Không được dừng, đỗ.|Được dừng, đỗ nhưng phải đảm bảo an toàn|||2|1|0|0|160|1|1|1|1||Không được dừng, đỗ trên làn xe chạy đường cao tốc.
161|Khi xe gặp sự cố kỹ thuật trên đường cao tốc, bạn phải xử lý theo thứ tự như thế nào dưới đây để đảm bảo an toàn giao thông?|Bật đèn tín hiệu khẩn cấp, dừng xe ngay lập tức và đặt biển báo hiệu nguy hiểm để cảnh báo cho các xe khác.|Bật đèn tín hiệu khẩn cấp, lập tức đưa xe vào làn đường xe chạy bên phải trong cùng,  đặt biển báo hiệu nguy hiểm để cảnh báo cho các xe khác.|Bật đèn tín hiệu khẩn cấp, khi đủ điều kiện an toàn nhanh chóng đưa xe vào làn dừng đỗ khẩn cấp, đặt biển báo hiệu nguy hiểm để cảnh báo cho các xe khác|||4|1|0|0|161|1|1|1|1|1|Khi gặp sự cố khi đủ điều kiện an toàn đưa xe vào làn dừng đỗ khẩn cấp.
162|Khi người lái xe ô tô dừng, đỗ sát theo lề đường, hè phố phía bên phải theo chiều đi của mình, bánh xe gần nhất không được cách xa lề đường, hè phố quá bao nhiêu mét trong các trường hợp dưới đây để không gây cản trở, nguy hiểm cho giao thông?|0,25 mét.|0,3 mét.|0,4 mét.|0,5 mét.||1|1|0|135|162|1|1|1|1||Dừng xe, đỗ xe cách lề đường, hè phố không quá 0,25 mét.
163|Khi dừng, đỗ xe trên đường phố hẹp, người lái xe ô tô phải dừng, đỗ xe ở vị trí cách xe ô tô đang đỗ bên kia đường khoảng cách tối thiểu là bao nhiêu mét trong các trường hợp dưới đây để đảm bảo an toàn giao thông?|5 mét.|10 mét.|15 mét.|20 mét.||8|1|0|136|163|1|1|1|1||Dừng xe, đỗ xe trên đường hẹp cách xe khác 20 mét.
164|Trên đường bộ, người lái xe ô tô có được phép dừng xe, đỗ xe song song với một xe khác đang dừng, đỗ hay không?|Được phép.|Không được phép.|Chỉ được phép dừng, đỗ khi đường vắng.|||2|1|0|137|164|1|1|1|1||Không được dừng, đỗ xe song song với xe khác trên đường.
165|Người điều khiển xe mô tô phải giảm tốc độ và hết sức thận trọng khi qua những đoạn đường nào dưới đây?|Đường ướt, đường có sỏi cát trên nền đường.|Đường hẹp có nhiều điểm giao cắt từ hai phía.|Đường đèo dốc, vòng liên tục|Tất cả các ý nêu trên.||8|1|82|138|165|1|1|1|1||Giảm tốc độ trên đường ướt, đường hẹp và đèo dốc.
166|Khi gặp xe buýt đang dừng đón, trả khách, người điều khiển xe mô tô phải xử lý như thế nào dưới đây để đảm bảo an toàn giao thông?|Tăng tốc độ để nhanh chóng vượt qua bến đỗ.|Giảm tốc độ đến mức an toàn có thể và quan sát người qua đường và từ từ vượt qua xe buýt.|Yêu cầu phải dừng lại phía sau xe buýt chờ xe rời bến mới đi tiếp.|||2|1|83|139|166|1|1|1|1||Xe buýt đang dừng đón trả khách thì giảm tốc độ và từ từ vượt qua xe buýt.
167|Người lái xe khách, xe buýt cần thực hiện những nhiệm vụ gì dưới đây?|Luôn có ý thức về tính tổ chức, kỷ luật, thực hiện nghiêm biểu đồ xe chạy được phân công; thực hiện đúng hành trình, lịch trình, đón trả khách đúng nơi quy định; giúp đỡ hành khách khi đi xe, đặc biệt là những người khuyết tật, người già, trẻ em và phụ nữ có thai, có con nhỏ.|Luôn có ý thức về tính tổ chức, kỷ luật, thực hiện linh hoạt biểu đồ xe chạy được phân công để tiết kiệm chi phí; thực hiện đúng hành trình, lịch trình khi có khách đi xe, đón trả khách ở những nơi thuận tiện cho hành khách đi xe.||||1|2|0|0|0|0|1|1|1||Lái xe khách, xe buýt thực hiện nghiêm biểu đồ chạy xe được phân công.
168|Trong hoạt động vận tải đường bộ, các hành vi nào sau đây bị nghiêm cấm?|Vận chuyển hàng nguy hiểm nhưng có giấy phép.|Vận chuyển động vật hoang dã nhưng thực hiện đủ các quy định có liên quan.|Vận chuyển hàng cấm lưu thông; vận chuyển trái phép hàng nguy hiểm, động vật hoang dã.|||4|2|0|0|0|0|1|1|1||Nghiêm cấm vận chuyển hàng cấm lưu thông.
169|Trong hoạt động vận tải khách, những hành vi nào dưới đây bị nghiêm cấm?|Cạnh tranh nhau nhằm tăng lợi nhuận.|Giảm giá để thu hút khách.|Đe dọa, xúc phạm, tranh giành, lôi kéo hành khách; bắt ép hành khách sử dụng dịch vụ ngoài ý muốn; xuống khách nhằm trốn tránh phát hiện xe chở quá số người quy định.|Tất cả các ý trên.||4|2|0|0|0|0|1|1|1||Nghiêm cấm đe dọa, xúc phạm, tranh giành, lôi kéo hành khách.
170|Thời gian làm việc của người lái xe ô tô không được lái xe liên tục quá bao nhiêu giờ trong trường hợp dưới đây?|Không quá 4 giờ.|Không quá 6 giờ.|Không quá 8 giờ.|Liên tục tùy thuộc vào sức khỏe và khả năng của người lái xe.||1|2|0|0|0|0|1|1|1||Không lái xe liên tục quá 4 giờ.
171|Thời gian làm việc trong một ngày của người lái xe ô tô không được vượt quá bao nhiêu giờ trong trường hợp dưới đây?|Không quá 8 giờ.|Không quá 10 giờ.|Không quá 12 giờ.|Không hạn chế tùy thuộc vào sức khỏe và khả năng của người lái xe.||2|2|0|0|0|0|1|1|1||Không làm việc 1 ngày của lái xe quá 10 giờ.
172|Người lái xe khách phải chấp hành những quy định nào dưới đây?|Đón, trả khách đúng nơi quy định, không chở hành khách trên mui, trong khoang hành lý hoặc để hành khách đu bám bên ngoài xe.|Không chở hàng nguy hiểm, hàng có mùi hôi thối hoặc động vật, hàng hóa khác có ảnh hưởng đến sức khỏe của hành khách.|Chở hành khách trên mui; đề hàng hóa trong khoang chở khách, chở quá số người theo quy định.|Cả ý 1 và ý 2.||8|2|0|0|0|0|1|1|1||Cả ý 1 và ý 2 đều đúng. Bởi vì không thể chở hành khách trên mui được, nên ý 3 sai.
173|Lái xe kinh doanh vận tải khách phải có trách nhiệm gì sau đây?|Kiểm tra các điều kiện bảo đảm an toàn của xe trước khi khởi hành; kiểm tra việc sắp xếp, chằng buộc hành lý, hàng hóa bảo đảm an toàn.|Đóng cửa lên xuống của xe trước và trong khi xe chạy.|Đón trả khách tại vị trí do khách hàng yêu cầu.|Cả ý 1 và ý 2.||8|2|0|0|0|0|1|1|1||Cả ý 1 và ý 2 đều đúng. Bởi vì không thể tự do trả khách theo yêu cầu được.
174|Người kinh doanh vận tải hành khách có những quyền hạn nào dưới đây?|Tự ý thay đổi vị trí đón, trả khách theo hợp đồng vận chuyển hoặc đón thêm người ngoài danh sách hành khách đã ký.|Từ chối vận chuyển trước khi phương tiện rời bến, rời vị trí đón trả khách theo hợp đồng vận chuyển những người đã có vé hoặc người trong danh sách hợp đồng có hành vi gây rối trật tự công cộng, gây cản trở công việc kinh doanh vận tải, ảnh hưởng đến sức khỏe, tài sản của người khác, gian lận vé hoặc hành khách đang bị dịch bệnh nguy hiểm.|Cả ý 1 và ý 2.|||2|2|0|0|0|0|1|1|1||Người kinh doanh vận tải không thể tự ý thay đổi vị trí đón, nên đáp án 2 là đáp án đúng.
175|Hành khách có các quyền gì khi đi trên xe ô tô vận tải khách theo tuyến cố định?|Được vận chuyển theo đúng hợp đồng vận tải, cam kết của người kinh doanh về chất lượng vận tải; được miễn cước hành lý với trọng lượng không quá 20kg và với kích thước phù hợp với thiết kế của xe; được từ chối chuyến đi trước khi phương tiện khởi hành và được trả lại tiền vé theo quy định của Bộ Giao thông vận tải.|Được vận chuyển theo hợp đồng vận tải, cam kết của người kinh doanh về vận tải; được miễn cước hành lý với trọng lượng không quá 50 kg và với kích thước không quá cồng kềnh; được từ chối chuyến đi trước khi phương tiện khởi hành và được trả lại tiền vé.||||1|2|0|0|0|0|1|1|1||Hành khách được miễn cước hành lý không quá 20kg.
176|Hành khách có các nghĩa vụ gì khi đi trên xe ô tô vận tải hành khách?|Mua vé và trả cước, phí vận tải hành lý mang theo quá mức quy định; có mặt tại nơi xuất phát đúng thời gian thỏa thuận; chấp hành quy định về vận chuyển; thực hiện đúng hướng dẫn của lái xe, nhân viên phục vụ trên xe về các quy định bảo đảm trật tự, an toàn giao thông.|Được mang theo hành lý, hàng hóa mà pháp luật cấm lưu thông khi đã trả cước, phí vận tải.|Cả ý 1 và ý 2.|||1|2|0|0|0|0|1|1|1||Hành khách không thể mang theo hàng hóa cấm lưu thông nên đáp án 1 là đáp án đúng.
177|Người kinh doanh vận tải hàng hóa có các quyền gì ở dưới đây?|Yêu cầu người thuê vận tải cung cấp thông tin cần thiết về hàng hóa để ghi vào giấy vận chuyển và có quyền kiểm tra tính xác thực của các thông tin đó.|Yêu cầu xếp hàng hóa vận chuyển trên xe vượt quá chiều cao quy định nhưng phải được chằng buộc chắc chắn.|Yêu cầu xếp hàng hóa vượt tải trọng 10%.|||1|2|0|0|0|0|1|1|1||Người kinh doanh vận tải không thể yêu cầu xếp hàng hóa quá chiều cao quy định hay quá tải trọng nên đáp án 1 là đáp án đúng.
178|Người kinh doanh vận tải hàng hóa có các nghĩa vụ gì dưới đây?|Cung cấp phương tiện và thực hiện thời gian, địa điểm giao hàng hóa cho người nhận hàng theo điều kiện của người kinh doanh vận tải; chịu trách nhiệm về hậu quả mà người làm công, người đại diện gây ra do thực hiện yêu cầu của người kinh doanh vận tải phù hợp với quy định của pháp luật.|Bồi thường thiệt hại cho người thuê vận tải do mất mát, hư hỏng hàng hóa xảy ra trong quá trình vận tải từ lúc nhận hàng đến lúc giao hàng; bồi thường thiệt hại do người làm công, người đại diện gây ra trong khi thực hiện công việc được người kinh doanh vận tải giao; chịu trách nhiệm về hậu quả mà người làm công, người đại diện gây ra do thực hiện yêu cầu của người kinh doanh vận tải trái với quy định của pháp luật.|Cả ý 1 và ý 2.|||2|2|0|0|0|0|1|1|1||Nghĩa vụ bồi thường thiệt hại do mất mát, hư hỏng.
179|Người thuê vận tải hàng hóa có các quyền hạn gì dưới đây?|Từ chối xếp hàng lên phương tiện mà phương tiện đó không đúng thỏa thuận trong hợp đồng; yêu cầu người kinh doanh vận tải giao hàng đúng thời gian, địa điểm đã thỏa thuận trong hợp đồng; yêu cầu người kinh doanh vận tải bồi thường thiệt hại theo quy định của pháp luật.|Từ chối xếp hàng hóa lên phương tiện khi thấy phương tiện đó không phù hợp với yêu cầu; yêu cầu người kinh doanh vận tải giao hàng trước thời hạn đã thỏa thuận trong hợp đồng; yêu cầu người kinh doanh vận tải bồi thường thiệt hại khi người kinh doanh vận tải gây thiệt hại.||||1|2|0|0|0|0|1|1|1||Người thuê vận tải có quyền từ chối nếu phương tiện không đúng thỏa thuận trong hợp đồng.
180|Người thuê vận tải hàng hóa có các nghĩa vụ gì dưới đây?|Chuẩn bị đầy đủ các giấy tờ hợp pháp về hàng hóa trước khi giao hàng hóa cho người kinh doanh vận tải; đóng gói hàng hóa đúng quy cách, ghi ký hiệu, mã hiệu hàng hóa đầy đủ, rõ ràng; giao hàng hóa cho người kinh doanh vận tải đúng thời gian, địa điểm và nội dung khác ghi trong giấy gửi hàng.|Chuẩn bị đầy đủ các giấy tờ hợp pháp về phương tiện vận chuyển hàng hoá và giao cho người lái xe; xếp hàng hóa lên phương tiện vận chuyển đảm bảo an toàn; giao hàng hóa cho người nhận hàng đúng thời gian, địa điểm.|Cả ý 1 và ý 2.|||1|2|0|0|0|0|1|1|1||Người thuê vận tải chuẩn bị đầy đủ giấy tờ hợp pháp về hàng hóa.
181|Người nhận hàng có các quyền gì dưới đây?|Nhận và kiểm tra hàng hóa nhận được theo giấy vận chuyển hoặc chứng từ tương đương khác; yêu cầu người kinh doanh vận tải thanh toán chi phí phát sinh do giao hàng hóa chậm.|Yêu cầu hoặc thông báo cho người thuê vận tải để yêu cầu người lái xe bồi thường thiệt hại do mất mát, hư hỏng hàng hóa; nhận hàng hóa không theo giấy vận chuyển hoặc chứng từ tương đương khác.|Cả ý 1 và ý 2.|||1|2|0|0|0|0|1|1|1||Người nhận hàng có quyền yêu cầu thanh toán chi phí phát sinh do giao hàng chậm.
182|Người nhận hàng có các nghĩa vụ gì dưới đây?|Nhận hàng hóa đúng thời gian, địa điểm đã thỏa thuận.|Xuất trình giấy vận chuyển và giấy tờ tùy thân cho người kinh doanh vận tải trước khi nhận hàng hóa; thanh toán chi phí phát sinh do nhận hàng chậm.|Cả ý 1 và ý 2.|||4|2|0|0|0|0|1|1|1||Cả 2 ý 1 và 2 đều đúng với nghĩa vụ của người nhận hàng.
183|Hàng siêu trường, siêu trọng được hiểu như thế nào là đúng?|Là hàng có kích thước vượt quá kích thước và trọng lượng của xe.|Là hàng có kích thước hoặc trọng lượng vượt quá giới hạn quy định nhưng có thể tháo rời.|Là hàng có kích thước hoặc trọng lượng vượt quá giới hạn quy định nhưng không thể tháo rời ra được.|||4|2|0|0|0|0|1|1|1||Hàng siêu trường, siêu trọng không thể tháo rời.
184|Việc vận chuyển động vật sống phải tuân theo những quy định nào dưới đây?|Tùy theo loại động vật sống, người kinh doanh vận tải yêu cầu người thuê vận tải áp tải để chăm sóc trong quá trình vận tải.|Người thuê vận tải chịu trách nhiệm về việc xếp dỡ động vật sống theo hướng dẫn của người kinh doanh vận tải; trường hợp người thuê vận tải không thực hiện được thì phải trả cước, phí xếp, dỡ cho người kinh doanh vận tải.|Cả ý 1 và ý 2.|||4|2|0|0|0|0|1|1|1||Vận chuyển động vật sống có thể cần chăm sóc và chịu trách nhiệm xếp dỡ động vật sống.
185|Xe vận chuyển hàng nguy hiểm phải chấp hành những quy định nào dưới đây?|Phải có giấy phép do cơ quan có thẩm quyền cấp, xe vận chuyển hàng nguy hiểm không được dừng, đỗ nơi đông người, những nơi dễ xảy ra nguy hiểm.|Phải được chuyên chở trên xe chuyên dùng để vận chuyển hàng nguy hiểm; xe vận chuyển hàng nguy hiểm phải chạy liên tục không được dừng, đỗ trong quá trình vận chuyển.|Cả ý 1 và ý 2.|||1|2|0|0|0|0|1|1|1||Vận chuyển hàng nguy hiểm phải có giấy phép.
186|Trong đô thị, người lái xe buýt, xe chở hàng phải thực hiện những quy định nào dưới đây?|Người lái xe buýt phải chạy đúng tuyến, đúng lịch trình và dừng đỗ đúng nơi quy định; người lái xe chở hàng phải hoạt động đúng tuyến, phạm vi và thời gian quy định đối với từng loại xe.|Người lái xe buýt, xe chở hàng đón, trả khách, hàng hóa theo thỏa thuận giữa hành khách, chủ hàng và người lái xe.||||1|2|0|0|0|0|1|1|1||Xe buýt phải chạy đúng tuyến.
187|Việc vận chuyển hàng hóa bằng xe ô tô phải chấp hành các quy định nào dưới đây?|Hàng vận chuyển trên xe phải được xếp đặt gọn gàng và chằng buộc chắc chắn.|Khi vận chuyển hàng rời phải che đậy, không để rơi vãi.|Cả ý 1 và ý 2.|||4|2|0|0|0|0|1|1|1||Vận chuyển hàng hóa phải xếp đặt gọn hàng và che đậy, không để rơi vãi.
188|Những ký hiệu hàng hóa dưới đây, ký hiệu nào chống mưa?|Hình 1.|Hình 2.|Hình 3.||q188.png|2|2|0|0|0|0|1|1|1||Hình 1 tránh ánh nắng mặt trời; Hình 2 tránh mưa; Hình 3 là hàng dễ vỡ.
189|Ký hiệu chuyên dùng nào biểu hiện hàng chuyên chở phải tránh ánh nắng mặt trời?|Hình 1.|Hình 2.|||q189.png|1|2|0|0|0|0|1|1|1||Hình 1 tránh ánh nắng mặt trời; Hình 2 tránh mưa.
190|Hình nào dưới đây biểu hiện hàng chuyên chở dễ vỡ phải cẩn thận?|Hình 1|Hình 2|||q190.png|1|2|0|0|0|0|1|1|1||Hình 1 là hàng dễ vỡ; Hình 2 là hàng chất lỏng.
191|Hình nào dưới đây đòi hỏi hàng phải xếp theo hướng thẳng đứng?|Hình 1.|Hình 2.|Hình 3.||q191.png|4|2|0|0|0|0|1|1|1||Hình 1 tránh ánh nắng mặt trời; Hình 2 là hàng dễ vỡ; Hình 3 hàng để thẳng đứng lên.
192|Hình nào dưới đây biểu hiện hàng chuyên chở là chất lỏng?|Hình 1.|Hình 2.|||q192.png|2|2|0|0|0|0|1|1|1||Hình 1 là hàng dễ vỡ; Hình 2 là hàng chất lỏng.
193|Người hành nghề lái xe khi thực hiện tốt việc rèn luyện, nâng cao trách nhiệm, đạo đức nghề nghiệp sẽ thu được kết quả như thế nào?|Được khách hàng, xã hội tôn trọng; được đồng nghiệp quý mến, giúp đỡ; được doanh nghiệp tin dùng và đóng góp nhiều cho xã hội.|Thu hút được khách hàng, góp phần quan trọng trong xây dựng thương hiệu, kinh doanh có hiệu quả cao.|Cả ý 1 và ý 2.|||4|3|0|140|167|1|1|1|1||
